"date","convenience_store","store","county_number","county","category","category_name","vendor_no","vendor","item","description","pack","liter_size","state_btl_cost","btl_price","bottle_qty","total"
"2014-11-13 00:00:00","",3664,"98","Worth","1031080","80 PROOF VODKA","297","Laird And Company",35913,"Five O'clock Vodka",48,200,"$1.13","$1.70",6,10.20
"2014-11-13 00:00:00","",3664,"98","Worth","1031080","80 PROOF VODKA","297","Laird And Company",35918,"Five O'clock Vodka",6,1750,"$7.20","$10.80",6,64.80
"2014-11-13 00:00:00","",3664,"98","Worth","1031080","80 PROOF VODKA","434","Luxco-St Louis",36308,"Hawkeye Vodka",6,1750,"$7.17","$10.76",6,64.56
"2014-11-13 00:00:00","",3664,"98","Worth","1031080","80 PROOF VODKA","315","Patriarch Distillers",38026,"Soldier Valley Vodka",6,750,"$14.17","$21.26",3,63.78
"2014-11-13 00:00:00","",3664,"98","Worth","1062300","FLAVORED RUM","35","Bacardi U.S.A. Inc.",43137,"Bacardi Limon",12,1000,"$10.50","$15.75",12,189.00
"2014-11-13 00:00:00","",3664,"98","Worth","1051110","BLACKBERRY BRANDIES","434","Luxco-St Louis",55087,"Paramount Blackberry Brandy",12,1000,"$6.53","$9.80",12,117.60
"2014-11-13 00:00:00","",3664,"98","Worth","1081600","WHISKEY LIQUEUR","421","Sazerac Co. Inc.",64868,"Fireball Cinnamon Whiskey",6,1750,"$15.33","$23.00",3,69.00
"2014-11-13 00:00:00","",3664,"98","Worth","1081390","IMPORTED SCHNAPPS","421","Sazerac Co. Inc.",69636,"Dr. Mcgillicuddy's Cherry Schnapps",12,750,"$8.67","$13.01",3,39.03
"2014-11-13 00:00:00","",3664,"98","Worth","1081390","IMPORTED SCHNAPPS","421","Sazerac Co. Inc.",69657,"Dr. Mcgillicuddy's Mentholmint",12,1000,"$11.00","$16.50",3,49.50
"2014-11-13 00:00:00","",3664,"98","Worth","1081900","MISC. AMERICAN CORDIALS & LIQUEURS","322","U.S. Distilled Prod. Co",75213,"Kinky Blue",12,375,"$5.00","$7.50",3,22.50
"2014-11-13 00:00:00","",3664,"98","Worth","1081600","WHISKEY LIQUEUR","86","Broadbent Distillery",75740,"Hot Lil' Hooch Cherry Cinnamon Whiskey",12,750,"$13.29","$19.94",3,59.82
"2014-11-13 00:00:00","",3664,"98","Worth","1081900","MISC. AMERICAN CORDIALS & LIQUEURS","206","Panther Distillery",86919,"Spiked Apple Spirits",6,750,"$14.00","$21.00",3,63.00
"2014-11-13 00:00:00","",3670,"52","Johnson","1012100","CANADIAN WHISKIES","65","Jim Beam Brands",10628,"Canadian Club Whisky",6,1750,"$15.75","$23.63",6,141.78
"2014-11-13 00:00:00","",3670,"52","Johnson","1012100","CANADIAN WHISKIES","115","Constellation Wine Company Inc.",11786,"Black Velvet Traveler",12,750,"$5.23","$7.85",12,94.20
"2014-11-13 00:00:00","",3670,"52","Johnson","1012100","CANADIAN WHISKIES","55","Sazerac North America",12408,"Canadian Ltd Whisky",6,1750,"$7.94","$12.51",12,150.12
"2014-11-13 00:00:00","",3670,"52","Johnson","1012100","CANADIAN WHISKIES","434","Luxco-St Louis",13038,"Canadian Reserve Whisky",6,1750,"$9.00","$13.50",6,81.00
"2014-11-13 00:00:00","",3670,"52","Johnson","1012100","CANADIAN WHISKIES","65","Jim Beam Brands",15248,"Windsor Canadian Pet",6,1750,"$8.92","$13.38",6,80.28
"2014-11-13 00:00:00","",3670,"52","Johnson","1012300","IRISH WHISKIES","370","Pernod Ricard USA/Austin Nichols",15626,"Jameson",12,750,"$14.49","$21.74",12,260.88
"2014-11-13 00:00:00","",3670,"52","Johnson","1011200","STRAIGHT BOURBON WHISKIES","259","Heaven Hill Distilleries Inc.",17958,"Evan Williams Yr Str Bourbon",6,1750,"$13.71","$21.19",6,127.14
"2014-11-13 00:00:00","",3670,"52","Johnson","1011200","STRAIGHT BOURBON WHISKIES","65","Jim Beam Brands",19112,"Jim Beam Devil's Cut",12,750,"$15.23","$22.85",12,274.20
"2014-11-13 00:00:00","",3670,"52","Johnson","1011200","STRAIGHT BOURBON WHISKIES","55","Sazerac North America",21598,"Ten High",6,1750,"$9.24","$13.86",12,166.32
"2014-11-13 00:00:00","",3670,"52","Johnson","1011100","BLENDED WHISKIES","297","Laird And Company",23828,"Five Star",6,1750,"$7.46","$11.19",6,67.14
"2014-11-13 00:00:00","",3670,"52","Johnson","1011100","BLENDED WHISKIES","65","Jim Beam Brands",24458,"Kessler Blend Whiskey",6,1750,"$11.02","$16.53",6,99.18
"2014-11-13 00:00:00","",3670,"52","Johnson","1011100","BLENDED WHISKIES","260","Diageo Americas",25606,"Seagrams 7 Crown Bl Whiskey",12,750,"$7.00","$10.50",12,126.00
"2014-11-13 00:00:00","",3670,"52","Johnson","1011100","BLENDED WHISKIES","260","Diageo Americas",25608,"Seagrams 7 Crown Bl Whiskey",6,1750,"$11.96","$17.94",6,107.64
"2014-11-13 00:00:00","",3670,"52","Johnson","1011300","TENNESSEE WHISKIES","85","Brown-Forman Corporation",26826,"Jack Daniels Old #7 Black Lbl",12,750,"$14.53","$21.80",12,261.60
"2014-11-13 00:00:00","",3670,"52","Johnson","1011300","TENNESSEE WHISKIES","85","Brown-Forman Corporation",26828,"Jack Daniels Old #7 Black Lbl",6,1750,"$28.69","$43.04",6,258.24
"2014-11-13 00:00:00","",3670,"52","Johnson","1011200","STRAIGHT BOURBON WHISKIES","65","Jim Beam Brands",27410,"Jim Beam Honey",12,750,"$11.03","$16.55",12,198.60
"2014-11-13 00:00:00","",3670,"52","Johnson","1011100","BLENDED WHISKIES","260","Diageo Americas",27554,"Seagrams Seven Crown Dark Honey",12,750,"$8.18","$12.27",12,147.24
"2014-11-13 00:00:00","",3670,"52","Johnson","1041100","AMERICAN DRY GINS","434","Luxco-St Louis",30526,"Hawkeye Gin",12,750,"$3.44","$5.16",12,61.92
"2014-11-13 00:00:00","",3670,"52","Johnson","1041100","AMERICAN DRY GINS","434","Luxco-St Louis",31658,"Paramount Gin",6,1750,"$7.11","$10.67",6,64.02
"2014-11-13 00:00:00","",3670,"52","Johnson","1032080","IMPORTED VODKA","65","Jim Beam Brands",34578,"Pinnacle Vodka",6,1750,"$11.08","$17.12",12,205.44
"2014-11-13 00:00:00","",3670,"52","Johnson","1032080","IMPORTED VODKA","267","Imperial Brands Inc.",34690,"Sobieski Vodka",12,750,"$6.50","$9.75",12,117.00
